 | 3ESOA | HCG   | MAP   | 311   | 4 | 2 | 
 | 3ESOB | HCG   | MAP   | 311   | 4 | 2 | 
 | 4ESOE | HCG   | MAP   | 111   | 4 | 6 | 
 | 3ESOA | HCG   | MAP   | 311   | 5 | 2 | 
 | 3ESOB | HCG   | MAP   | 311   | 5 | 2 | 
 | 4ESOE | HCG   | TUT   | 111   | 5 | 3 | 
 | 2ESOB | IBR   | AMBLS | 408   | 1 | 1 | 
 | 2ESOC | IBR   | AMBLS | 408   | 1 | 1 | 
 | 2ESOB | IBR   | AMBLS | 408   | 1 | 6 | 
 | 2ESOC | IBR   | AMBLS | 408   | 1 | 6 | 
 | 2ESOB | IBR   | MUS   | 424   | 1 | 7 | 
 | 3ESOA | IBR   | GeH   | 311   | 2 | 1 | 
 | 2ESOB | IBR   | AMBLS | 408   | 2 | 2 | 
 | 2ESOC | IBR   | AMBLS | 408   | 2 | 2 | 
 | 2BPA  | IBR   | DTEL  |       | 2 | 3 | 
 | 2ESOB | IBR   | AMBLS | 408   | 3 | 2 | 
 | 2ESOC | IBR   | AMBLS | 408   | 3 | 2 | 
 | 2ESOB | IBR   | MUS   | 423   | 3 | 5 | 
 | 2ESOB | IBR   | AMBLS | 408   | 4 | 2 | 
 | 2ESOC | IBR   | AMBLS | 408   | 4 | 2 | 
 | 2ESOB | IBR   | AMBLS | 408   | 4 | 3 | 
 | 2ESOC | IBR   | AMBLS | 408   | 4 | 3 | 
 | 3ESOA | IBR   | GeH   | 311   | 4 | 7 | 
 | 2BPA  | IBR   | GEO   |       | 4 | 11 | 
 | 2BPA  | IBR   | GEO   |       | 4 | 12 | 
 | 2ESOB | IBR   | AMBLS | 408   | 5 | 5 | 
 | 2ESOC | IBR   | AMBLS | 408   | 5 | 5 | 
 | 2BPA  | IBR   | DTEL  |       | 5 | 6 | 
 | 3ESOA | IBR   | GeH   | 311   | 5 | 7 | 
 | 2ESOC | ICL   | GeH   | 424   | 1 | 1 | 
 | 4ESOB | ICL   | GeH   | 525   | 1 | 3 | 
 | 3ESOG | ICL   | GeH   | 426   | 1 | 6 | 
 | 3ESOE | ICL   | GeH   | 512   | 1 | 7 | 
 | 3ESOE | ICL   | GeH   | 512   | 2 | 1 | 
 | 2ESOC | ICL   | GeH   | 424   | 2 | 2 | 
 | 3ESOF | ICL   | VE    | 409   | 2 | 3 | 
 | 3ESOG | ICL   | VE    | 409   | 2 | 3 | 
 | 2BCT  | ICL   | HES   | 526   | 2 | 7 | 
 | 4ESOB | ICL   | GeH   | 525   | 3 | 6 | 
 | 2BCT  | ICL   | HES   | 526   | 3 | 7 | 
 | 4ESOB | ICL   | GeH   | 525   | 4 | 1 | 
 | 3ESOG | ICL   | GeH   | 426   | 4 | 2 | 
 | 2ESOC | ICL   | GeH   | 424   | 4 | 3 | 
 | 3ESOE | ICL   | GeH   | 512   | 4 | 5 | 
 | 2BCT  | ICL   | HES   | 526   | 4 | 7 | 
 | 3ESOG | ICL   | GeH   | 426   | 5 | 1 | 
 | 3ESOE | ICL   | TUT   | 512   | 5 | 2 | 
 | 1BCT  | IGB   | BYG   | 201   | 1 | 1 | 
 | 4ESOB | IGB   | BYG   | 525   | 1 | 2 | 
 | 4ESOC | IGB   | BYG   | 524   | 1 | 6 | 
 | 4ESOC | IGB   | BYG   | 524   | 2 | 1 | 
 | 1ESOC | IGB   | ByG   | 403   | 2 | 2 | 
 | 1ESOB | IGB   | ByG   | 402   | 2 | 3 | 
 | 1ESOB | IGB   | ByG   | 402   | 3 | 1 | 
 | 4ESOB | IGB   | BYG   | 525   | 3 | 2 | 
 | 1BCT  | IGB   | BYG   | 201   | 3 | 6 | 
 | 1BCT  | IGB   | BYG   | 201   | 4 | 5 | 
 | 1ESOC | IGB   | ByG   | 403   | 4 | 6 | 
 | 1ESOB | IGB   | ByG   | 402   | 5 | 1 | 
 | 4ESOC | IGB   | BYG   | 524   | 5 | 2 | 
 | 4ESOB | IGB   | BYG   | 525   | 5 | 3 | 
 | 1BCT  | IGB   | BYG   | 201   | 5 | 5 | 
 | 1ESOC | IGB   | ByG   | 403   | 5 | 6 | 
 | 1GA   | ILL   | ING   | 116   | 1 | 1 | 
 | 2ESOD | ILL   | ING   | 412   | 1 | 2 | 
 | 2BCT  | ILL   | ING   | 526   | 1 | 3 | 
 | 3ESOC | ILL   | ING   | 113   | 1 | 6 | 
 | 2BSH  | ILL   | ING   | 513   | 2 | 1 | 
 | 1GA   | ILL   | ING   | 116   | 2 | 2 | 
 | 1GA   | ILL   | ING   | 116   | 2 | 3 | 
 | 1GA   | ILL   | ING   | 116   | 3 | 1 | 
 | 2BSH  | ILL   | ING   | 513   | 3 | 2 | 
 | 2ESOD | ILL   | ING   | 412   | 3 | 3 | 
 | 3ESOC | ILL   | ING   | 113   | 3 | 6 | 
 | 2ESOD | ILL   | ING   | 412   | 4 | 1 | 
 | 1GA   | ILL   | ING   | 116   | 4 | 2 | 
 | 3ESOC | ILL   | ING   | 113   | 4 | 3 | 
 | 2BCT  | ILL   | ING   | 526   | 4 | 5 | 
 | 2BSH  | ILL   | ING   | 513   | 5 | 1 | 
 | 2BCT  | ILL   | ING   | 526   | 5 | 5 | 
 | 3ESOC | ILL   | ING   | 113   | 5 | 6 | 
 | 1BSH  | INN   | HMC   | 502   | 1 | 3 | 
 | 1BA   | INN   | HMC   | 502   | 1 | 3 | 
 | 2ESOG | INN   | GeH   | 416   | 1 | 5 | 
 | 3ESOF | INN   | TUT   | 425   | 1 | 6 | 
 | 3ESOC | INN   | GeH   | 113   | 1 | 7 | 
 | 2ESOE | INN   | GeH   | 413   | 2 | 1 | 
 | 3ESOF | INN   | GeH   | 425   | 2 | 2 | 
 | 1BSH  | INN   | HMC   | 502   | 2 | 3 | 
 | 1BA   | INN   | HMC   | 502   | 2 | 3 | 
 | 3ESOF | INN   | GeH   | 425   | 3 | 2 | 
 | 2ESOG | INN   | GeH   | 416   | 3 | 3 | 
 | 3ESOC | INN   | GeH   | 113   | 3 | 5 | 
 | 1BSH  | INN   | HMC   | 502   | 4 | 3 | 
 | 1BA   | INN   | HMC   | 502   | 4 | 3 | 
 | 2ESOE | INN   | GeH   | 413   | 4 | 5 | 
 | 3ESOC | INN   | GeH   | 113   | 4 | 6 | 
 | 3ESOF | INN   | GeH   | 425   | 5 | 1 | 
 | 2ESOE | INN   | GeH   | 413   | 5 | 3 | 
 | 1BSH  | INN   | HMC   | 502   | 5 | 6 | 
 | 1BA   | INN   | HMC   | 502   | 5 | 6 | 
 | 2ESOG | INN   | GeH   | 416   | 5 | 7 | 
 | 2BCT  | ISA   | QUI   | 526   | 1 | 2 | 
 | 1BCT  | ISA   | FQU   | 201   | 1 | 5 | 
 | 1BCT  | ISA   | FQU   | 202   | 2 | 2 | 
 | 2BCT  | ISA   | QUI   | 526   | 2 | 6 | 
 | 2BCT  | ISA   | QUI   | 526   | 3 | 2 | 
 | 1BCT  | ISA   | FQU   | 201   | 3 | 5 | 
 | 1BCT  | ISA   | FQU   | 202   | 4 | 2 | 
 | 2BCT  | ISA   | QUI   | 526   | 5 | 6 | 
 | 2BCT  | JAM   | LCL   | 526   | 1 | 1 | 
 | 4ESOA | JAM   | LCL   | 303   | 1 | 3 | 
 | 2BS   | JAM   | LCL   | 521   | 1 | 7 | 
 | 1BCT  | JAM   | LCL   | 201   | 2 | 7 | 
 | 2BS   | JAM   | LCL   | 521   | 3 | 1 | 
 | 2BCT  | JAM   | LCL   | 526   | 3 | 5 | 
 | 4ESOA | JAM   | LCL   | 303   | 3 | 6 | 
 | 1BCT  | JAM   | LCL   | 201   | 3 | 7 | 
 | 4ESOA | JAM   | LCL   | 303   | 4 | 1 | 
 | 2BCT  | JAM   | LCL   | 526   | 4 | 2 | 
 | 1BCT  | JAM   | LCL   | 201   | 5 | 2 | 
 | 2BS   | JAM   | LCL   | 521   | 5 | 3 | 
 | 2SMR  | JBP   | SERRE | 101   | 1 | 2 | 
 | 2SMR  | JBP   | SERRE | 101   | 1 | 3 | 
 | 1ESOD | JBP   | LIBD5 | TIC3  | 1 | 5 | 
 | 1ESOE | JBP   | LIBD5 | TIC3  | 1 | 5 | 
 | 1ESOF | JBP   | LIBD5 | TIC3  | 1 | 5 | 
 | 1SMR  | JBP   | REDLO | 102   | 1 | 6 | 
 | 1SMR  | JBP   | REDLO | 102   | 1 | 7 | 
 | 2SMR  | JBP   | SERRE | 101   | 2 | 1 | 
 | 2SMR  | JBP   | SERRE | 101   | 2 | 2 | 
 | 1ESOA | JBP   | LIBD5 | TIC3  | 2 | 5 | 
 | 1ESOB | JBP   | LIBD5 | TIC3  | 2 | 5 | 
 | 1ESOC | JBP   | LIBD5 | TIC3  | 2 | 5 | 
 | 1SMR  | JBP   | REDLO | 102   | 2 | 6 | 
 | 1SMR  | JBP   | REDLO | 102   | 2 | 7 | 
 | 1ESOD | JBP   | LIBD5 | TIC3  | 3 | 5 | 
 | 1ESOE | JBP   | LIBD5 | TIC3  | 3 | 5 | 
 | 1ESOF | JBP   | LIBD5 | TIC3  | 3 | 5 | 
 | 2SMR  | JBP   | SERRE | 101   | 3 | 7 | 
 | 1SMR  | JBP   | REDLO | 102   | 4 | 7 | 
 | 2SMR  | JBP   | SERRE | 101   | 5 | 1 | 
 | 2SMR  | JBP   | SERRE | 101   | 5 | 2 | 
 | 1ESOA | JBP   | LIBD5 | TIC3  | 5 | 3 | 
 | 1ESOB | JBP   | LIBD5 | TIC3  | 5 | 3 | 
 | 1ESOC | JBP   | LIBD5 | TIC3  | 5 | 3 | 
 | 1SMR  | JBP   | REDLO | 102   | 5 | 6 | 
 | 1SMR  | JBP   | REDLO | 102   | 5 | 7 | 
 | 2ESOF | JCL   | FyQ   | 414   | 1 | 2 | 
 | 3ESOB | JCL   | FQU   | 406   | 1 | 3 | 
 | 2ESOD | JCL   | FyQ   | 412   | 1 | 5 | 
 | 2ESOC | JCL   | FyQ   | 424   | 2 | 1 | 
 | 2ESOG | JCL   | FyQ   | 416   | 2 | 2 | 
 | 2ESOD | JCL   | FyQ   | 412   | 2 | 5 | 
 | 1ESOD | JCL   | TAP   | TIC2  | 2 | 6 | 
 | 1ESOE | JCL   | TAP   | TIC2  | 2 | 6 | 
 | 1ESOF | JCL   | TAP   | TIC2  | 2 | 6 | 
 | 3ESOG | JCL   | FQU   | 426   | 2 | 7 | 
 | 2ESOC | JCL   | FyQ   | 424   | 3 | 1 | 
 | 2ESOF | JCL   | FyQ   | 414   | 3 | 3 | 
 | 2ESOG | JCL   | FyQ   | 416   | 3 | 7 | 
 | 2ESOF | JCL   | FyQ   | 414   | 4 | 1 | 
 | 3ESOG | JCL   | FQU   | 426   | 4 | 5 | 
 | 1ESOD | JCL   | TAP   | 301   | 4 | 6 | 
 | 1ESOE | JCL   | TAP   | 301   | 4 | 6 | 
 | 1ESOF | JCL   | TAP   | 301   | 4 | 6 | 
 | 2ESOD | JCL   | FyQ   | 412   | 4 | 7 | 
 | 2ESOC | JCL   | FyQ   | 424   | 5 | 1 | 
 | 2ESOG | JCL   | FyQ   | 416   | 5 | 2 | 
 | 3ESOB | JCL   | FQU   | 406   | 5 | 3 | 
 | 1ESOD | JCM   | VE    | 409   | 1 | 2 | 
 | 1ESOG | JCM   | VE    | 409   | 1 | 2 | 
 | 4ESOE | JCM   | IAEYE | 111   | 1 | 5 | 
 | 1BS   | JCM   | ECO   | 501   | 1 | 7 | 
 | 4ESOE | JCM   | IAEYE | 111   | 2 | 3 | 
 | 1BSH  | JCM   | ECO   | 502   | 2 | 5 | 
 | 4ESOF | JCM   | IAEYE | 514   | 2 | 6 | 
 | 1BS   | JCM   | ECO   | 501   | 2 | 7 | 
 | 1BSH  | JCM   | ECO   | 502   | 3 | 5 | 
 | 4ESOE | JCM   | IAEYE | 111   | 3 | 6 | 
 | 4ESOF | JCM   | IAEYE | 514   | 3 | 7 | 
 | 4ESOF | JCM   | IAEYE | 514   | 4 | 2 | 
 | 4ESOF | JCM   | TUT   | 514   | 4 | 5 | 
 | 1BS   | JCM   | ECO   | 501   | 4 | 6 | 
 | 1BSH  | JCM   | ECO   | 502   | 4 | 7 | 
 | 1BS   | JCM   | ECO   | 501   | 5 | 5 | 
 | 1ESOH | JCM   | VE    | 202   | 5 | 6 | 
 | 1ESOI | JCM   | VE    | 202   | 5 | 6 | 
 | 1BSH  | JCM   | ECO   | 502   | 5 | 7 | 
 | 1BSH  | JDC   | LAT   | 524   | 1 | 2 | 
 | 2BSH  | JDC   | GRI   | TIC2  | 1 | 3 | 
 | 2BSH  | JDC   | LAT   | 413   | 1 | 6 | 
 | 4ESOA | JDC   | LAT   | 303   | 1 | 7 | 
 | 2BSH  | JDC   | LAT   | 413   | 2 | 2 | 
 | 4ESOA | JDC   | LAT   | 303   | 2 | 3 | 
 | 1BSH  | JDC   | GRI   | 524   | 2 | 5 | 
 | 1BSH  | JDC   | LAT   | 524   | 2 | 6 | 
 | 1BSH  | JDC   | LAT   | TIC2  | 3 | 2 | 
 | 1BSH  | JDC   | GRI   | 524   | 3 | 5 | 
 | 2BSH  | JDC   | GRI   | 409   | 3 | 6 | 
 | 2BSH  | JDC   | LAT   | 413   | 4 | 2 | 
 | 2BSH  | JDC   | GRI   | 409   | 4 | 5 | 
 | 1BSH  | JDC   | LAT   | 524   | 4 | 6 | 
 | 1BSH  | JDC   | GRI   | TIC1  | 4 | 7 | 
 | 2BSH  | JDC   | LAT   | 413   | 5 | 2 | 
 | 4ESOA | JDC   | LAT   | 303   | 5 | 5 | 
 | 2BSH  | JDC   | GRI   | 409   | 5 | 6 | 
 | 1BSH  | JDC   | GRI   | 524   | 5 | 7 | 
 | 1DAW  | JFV   | PROGR | 103   | 1 | 6 | 
 | 1DAW  | JFV   | PROGR | 103   | 1 | 7 | 
 | 1DAW  | JFV   | PROGR | 103   | 2 | 3 | 
 | 1DAW  | JFV   | PROGR | 103   | 2 | 5 | 
 | 1DAW  | JFV   | PROGR | 103   | 3 | 6 | 
 | 1DAW  | JFV   | PROGR | 103   | 3 | 7 | 
 | 1DAW  | JFV   | PROGR | 103   | 4 | 3 | 
 | 1DAW  | JFV   | PROGR | 103   | 4 | 5 | 
 | 2DAW  | JFV   | DAWEB | 104   | 4 | 7 | 
 | 2DAW  | JFV   | DAWEB | 104   | 5 | 6 | 
 | 2DAW  | JFV   | DAWEB | 104   | 5 | 7 | 
 | 2ESOH | JGG   | MAT   | 417   | 1 | 1 | 
 | 1ESOE | JGG   | MAT   | 405   | 1 | 2 | 
 | 2ESOC | JGG   | MAT   | 424   | 1 | 3 | 
 | 1ESOD | JGG   | LIBD2 | 405   | 1 | 5 | 
 | 1ESOE | JGG   | LIBD2 | 405   | 1 | 5 | 
 | 1ESOE | JGG   | MAT   | 405   | 2 | 1 | 
 | 2ESOH | JGG   | MAT   | 417   | 2 | 2 | 
 | 2BS   | JGG   | MCS   | 521   | 2 | 6 | 
 | 2ESOC | JGG   | MAT   | 424   | 3 | 3 | 
 | 1ESOD | JGG   | LIBD2 | 405   | 3 | 5 | 
 | 1ESOE | JGG   | LIBD2 | 405   | 3 | 5 | 
 | 1ESOE | JGG   | MAT   | 405   | 3 | 6 | 
 | 2BS   | JGG   | MCS   | 521   | 3 | 7 | 
 | 2ESOH | JGG   | MAT   | 417   | 4 | 1 | 
 | 1ESOE | JGG   | MAT   | 405   | 4 | 2 | 
 | 2ESOC | JGG   | MAT   | 424   | 4 | 5 | 
 | 2BS   | JGG   | MCS   | 521   | 4 | 6 | 
 | 1ESOE | JGG   | TUT   | 405   | 5 | 6 | 
 | 2BS   | JGG   | MCS   | 521   | 5 | 7 | 
 | 1ESOF | JGM   | GeH   | 112   | 1 | 1 | 
 | 1FPB  | JGM   | CSI   | 314   | 1 | 2 | 
 | 2FPB  | JGM   | CSII  | 304   | 1 | 5 | 
 | 1BSH  | JGM   | PCYAA | 502   | 1 | 7 | 
 | 1FPB  | JGM   | CSI   | 314   | 2 | 1 | 
 | 1ESOF | JGM   | GeH   | 112   | 2 | 3 | 
 | 2FPB  | JGM   | CSII  | 304   | 2 | 5 | 
 | 1BSH  | JGM   | PCYAA | 502   | 3 | 3 | 
 | 1FPB  | JGM   | CSI   | 314   | 3 | 5 | 
 | 1FPB  | JGM   | CSI   | 314   | 3 | 6 | 
 | 2FPB  | JGM   | CSII  | 304   | 3 | 7 | 
 | 1FPB  | JGM   | CSI   | 314   | 4 | 1 | 
 | 2FPB  | JGM   | CSII  | 304   | 4 | 3 | 
 | 1ESOF | JGM   | GeH   | 112   | 4 | 5 | 
 | 2FPB  | JGM   | CSII  | 304   | 5 | 1 | 
 | 1FPB  | JGM   | CSI   | 314   | 5 | 2 | 
 | 1ITE  | JGR   | EAP   | 313   | 1 | 1 | 
 | 2ESOB | JGR   | MAT   | 423   | 1 | 3 | 
 | 1ITE  | JGR   | ICTVE | 313   | 1 | 3 | 
 | 3ESOE | JGR   | MAP   | 524   | 1 | 5 | 
 | 3ESOF | JGR   | MAP   | 524   | 1 | 5 | 
 | 3ESOG | JGR   | MAP   | 524   | 1 | 5 | 
 | 1ITE  | JGR   | ICTVE | 313   | 1 | 5 | 
 | 2ESOA | JGR   | MAT   | 422   | 1 | 6 | 
 | 2ESOA | JGR   | MAT   | 422   | 2 | 5 | 
 | 3ESOC | JGR   | MAP   | 117   | 2 | 6 | 
 | 3ESOD | JGR   | MAP   | 117   | 2 | 6 | 
 | 2ESOD | JGR   | MAT   | 412   | 2 | 7 | 
 | 3ESOE | JGR   | MAP   | 524   | 3 | 1 | 
 | 3ESOF | JGR   | MAP   | 524   | 3 | 1 | 
 | 3ESOG | JGR   | MAP   | 524   | 3 | 1 | 
 | 3ESOC | JGR   | MAP   | 117   | 3 | 2 | 
 | 3ESOD | JGR   | MAP   | 117   | 3 | 2 | 
 | 2ESOB | JGR   | MAT   | 423   | 3 | 3 | 
 | 1ITE  | JGR   | EM    | 313   | 3 | 6 | 
 | 2ESOD | JGR   | MAT   | 412   | 3 | 7 | 
 | 1ITE  | JGR   | EM    | 313   | 3 | 7 | 
 | 3ESOE | JGR   | MAP   | 524   | 4 | 1 | 
 | 3ESOF | JGR   | MAP   | 524   | 4 | 1 | 
 | 3ESOG | JGR   | MAP   | 524   | 4 | 1 | 
 | 3ESOC | JGR   | MAP   | 117   | 4 | 2 | 
 | 3ESOD | JGR   | MAP   | 117   | 4 | 2 | 
 | 1ITE  | JGR   | ICTVE | 313   | 4 | 2 | 
 | 1ITE  | JGR   | ICTVE | 313   | 4 | 3 | 
 | 2ESOB | JGR   | MAT   | 423   | 4 | 5 | 
 | 2ESOA | JGR   | LIBD2 | 424   | 4 | 6 | 
 | 2ESOB | JGR   | LIBD2 | 424   | 4 | 6 | 
 | 2ESOC | JGR   | LIBD2 | 424   | 4 | 6 | 
 | 1ITE  | JGR   | EAP   | 313   | 4 | 6 | 
 | 2ESOA | JGR   | MAT   | 422   | 4 | 7 | 
 | 1ITE  | JGR   | EAP   | 313   | 4 | 7 | 
 | 3ESOC | JGR   | MAP   | 117   | 5 | 2 | 
 | 3ESOD | JGR   | MAP   | 117   | 5 | 2 | 
 | 1ITE  | JGR   | EAP   | 313   | 5 | 2 | 
 | 2ESOD | JGR   | MAT   | 412   | 5 | 3 | 
 | 3ESOE | JGR   | MAP   | 524   | 5 | 5 | 
 | 3ESOF | JGR   | MAP   | 524   | 5 | 5 | 
 | 3ESOG | JGR   | MAP   | 524   | 5 | 5 | 
 | 2AFI  | JJH   | SE    | 114   | 1 | 6 | 
 | 2AFI  | JJH   | SE    | 114   | 1 | 7 | 
 | 2AFI  | JJH   | SE    | 114   | 2 | 3 | 
 | 2AFI  | JJH   | SE    | 114   | 2 | 5 | 
 | 1GA   | JJH   | TC    | 116   | 2 | 6 | 
 | 1GA   | JJH   | TC    | 116   | 2 | 7 | 
 | 2AFI  | JJH   | SE    | 114   | 3 | 5 | 
 | 1AFI  | JJH   | PIAC  | 116   | 3 | 6 | 
 | 1AFI  | JJH   | PIAC  | 116   | 3 | 7 | 
 | 2AFI  | JJH   | SE    | 116   | 4 | 3 | 
 | 1AFI  | JJH   | PIAC  | 116   | 4 | 6 | 
 | 1AFI  | JJH   | PIAC  | 116   | 4 | 7 | 
 | 1AFI  | JJH   | PIAC  | 116   | 5 | 5 | 
 | 1AFI  | JJH   | PIAC  | 116   | 5 | 6 | 
 | 1GA   | JJH   | TC    | 116   | 5 | 7 | 
 | 1ITE  | JLA   | ICTVE |       | 1 | 5 | 
 | 1ITE  | JLA   | IRDST | 313   | 1 | 6 | 
 | 1ITE  | JLA   | IRDST | 313   | 2 | 2 | 
 | 1ITE  | JLA   | IRDST | 313   | 2 | 3 | 
 | 2ITE  | JLA   | IR    | 312   | 2 | 5 | 
 | 2ITE  | JLA   | IR    | 312   | 2 | 6 | 
 | 1ITE  | JLA   | IRDST | 313   | 3 | 1 | 
 | 1ITE  | JLA   | IRDST | 313   | 3 | 2 | 
 | 2ITE  | JLA   | CCTSE | 312   | 3 | 3 | 
 | 2ITE  | JLA   | IR    | 312   | 3 | 5 | 
 | 2ITE  | JLA   | IR    | 312   | 4 | 6 | 
 | 1ITE  | JLA   | EAP   |       | 5 | 2 | 
 | 2ITE  | JLA   | CCTSE | 312   | 5 | 3 | 
 | 2ITE  | JLA   | CCTSE | 312   | 5 | 5 | 
 | 1ITE  | JLA   | IRDST | 313   | 5 | 6 | 
 | 1ITE  | JLA   | IRDST | 313   | 5 | 7 | 
 | 3ESOD | JLM   | GeH   | 117   | 1 | 1 | 
 | 2BS   | JLM   | GEO   | 521   | 1 | 3 | 
 | 2BSH  | JLM   | GEO   | 521   | 1 | 3 | 
 | 1ESOA | JLM   | GeH   | 401   | 1 | 5 | 
 | 1ESOB | JLM   | GeH   | 402   | 1 | 6 | 
 | 3ESOB | JLM   | GeH   | 406   | 1 | 7 | 
 | 1ESOB | JLM   | GeH   | 402   | 2 | 7 | 
 | 3ESOD | JLM   | TUT   | 117   | 3 | 1 | 
 | 3ESOB | JLM   | GeH   | 406   | 3 | 5 | 
 | 2BS   | JLM   | GEO   | 521   | 3 | 6 | 
 | 2BSH  | JLM   | GEO   | 521   | 3 | 6 | 
 | 3ESOD | JLM   | GeH   | 117   | 3 | 7 | 
 | 1ESOB | JLM   | GeH   | 402   | 4 | 2 | 
 | 1ESOA | JLM   | GeH   | 401   | 4 | 3 | 
 | 2BS   | JLM   | GEO   | 521   | 4 | 5 | 
 | 2BSH  | JLM   | GEO   | 521   | 4 | 5 | 
 | 3ESOB | JLM   | GeH   | 406   | 4 | 6 | 
 | 1ESOA | JLM   | GeH   | 401   | 5 | 5 | 
 | 2BS   | JLM   | GEO   | 521   | 5 | 6 | 
 | 2BSH  | JLM   | GEO   | 521   | 5 | 6 | 
 | 3ESOD | JLM   | GeH   | 117   | 5 | 7 | 
 | 2SMR  | JME   | HLC   | 101   | 1 | 1 | 
 | 4ESOC | JME   | TIC   | TIC3  | 1 | 2 | 
 | 1BS   | JME   | TIYC  | TIC1  | 1 | 5 | 
 | 1SMR  | JME   | REDLO |       | 1 | 6 | 
 | 1SMR  | JME   | REDLO |       | 1 | 7 | 
 | 1BSH  | JME   | TIYC  | TIC1  | 2 | 1 | 
 | 4ESOA | JME   | TIC   | TIC3  | 2 | 2 | 
 | 4ESOB | JME   | TIC   | TIC3  | 2 | 2 | 
 | 1BCT  | JME   | TIYC  | TIC1  | 2 | 3 | 
 | 1SMR  | JME   | REDLO |       | 2 | 6 | 
 | 4ESOC | JME   | TIC   | TIC3  | 2 | 7 | 
 | 2SMR  | JME   | HLC   | 101   | 3 | 1 | 
 | 2SMR  | JME   | HLC   | 101   | 3 | 2 | 
 | 4ESOA | JME   | TIC   | TIC3  | 3 | 3 | 
 | 4ESOB | JME   | TIC   | TIC3  | 3 | 3 | 
 | 1BS   | JME   | TIYC  | TIC1  | 3 | 7 | 
 | 1BCT  | JME   | TIYC  | TIC1  | 4 | 1 | 
 | 1BSH  | JME   | TIYC  | TIC1  | 4 | 2 | 
 | 4ESOA | JME   | TIC   | TIC3  | 4 | 3 | 
 | 4ESOB | JME   | TIC   | TIC3  | 4 | 3 | 
 | 4ESOC | JME   | TIC   | TIC3  | 5 | 1 | 
 | 2BPA  | JMF   | DTEL  |       | 1 | 2 | 
 | 2BPA  | JMF   | DTEL  |       | 1 | 3 | 
 | 2BSH  | JMF   | MCS   | 513   | 1 | 6 | 
 | 2BSH  | JMF   | MCS   | 513   | 2 | 2 | 
 | 1BPA  | JMF   | DTEL  |       | 2 | 3 | 
 | 1BPA  | JMF   | DTEL  |       | 3 | 8 | 
 | 1BPA  | JMF   | MCS   |       | 3 | 9 | 
 | 1BPA  | JMF   | MCS   |       | 3 | 10 | 
 | 2BPA  | JMF   | MCS   |       | 3 | 11 | 
 | 2BPA  | JMF   | MCS   |       | 3 | 12 | 
 | 2BSH  | JMF   | MCS   | 513   | 4 | 2 | 
 | 2BSH  | JMF   | MCS   | 513   | 5 | 2 | 
 | 1BPA  | JMG   | DTEL  |       | 1 | 6 | 
 | 1ESOA | JMG   | LCL   | 401   | 1 | 7 | 
 | 2ESOF | JMG   | LCL   | 414   | 2 | 1 | 
 | 3ESOA | JMG   | CLAI  | 524   | 2 | 3 | 
 | 3ESOB | JMG   | CLAI  | 524   | 2 | 3 | 
 | 3ESOC | JMG   | CLAI  | 524   | 2 | 3 | 
 | 2BPA  | JMG   | DTEL  |       | 2 | 6 | 
 | 2ESOF | JMG   | LCL   | 414   | 3 | 1 | 
 | 1BPA  | JMG   | DTEL  |       | 3 | 3 | 
 | 1ESOA | JMG   | LIBD7 | 401   | 3 | 5 | 
 | 1ESOB | JMG   | LIBD7 | 401   | 3 | 5 | 
 | 1ESOC | JMG   | LIBD7 | 401   | 3 | 5 | 
 | 1ESOA | JMG   | LCL   | 401   | 3 | 7 | 
 | 2BPA  | JMG   | LCL   |       | 3 | 9 | 
 | 1BPA  | JMG   | LCL   |       | 3 | 12 | 
 | 1ESOA | JMG   | LIBD7 | 401   | 4 | 1 | 
 | 1ESOB | JMG   | LIBD7 | 401   | 4 | 1 | 
 | 1ESOC | JMG   | LIBD7 | 401   | 4 | 1 | 
 | 2BPA  | JMG   | DTEL  |       | 4 | 3 | 
 | 3ESOA | JMG   | CLAI  | 524   | 4 | 5 | 
 | 3ESOB | JMG   | CLAI  | 524   | 4 | 5 | 
 | 3ESOC | JMG   | CLAI  | 524   | 4 | 5 | 
 | 1ESOA | JMG   | LCL   | 401   | 4 | 6 | 
 | 2ESOF | JMG   | LCL   | 414   | 4 | 7 | 
 | 2ESOF | JMG   | LCL   | 414   | 5 | 6 | 
 | 1ESOA | JMG   | LCL   | 401   | 5 | 7 | 
 | 1AFI  | JMS   | OPI   | 115   | 1 | 1 | 
 | 1AFI  | JMS   | OPI   | 115   | 1 | 2 | 
 | 1GA   | JMS   | EA    | 115   | 1 | 5 | 
 | 1GA   | JMS   | TII   | 115   | 1 | 6 | 
 | 1GA   | JMS   | TII   | 115   | 1 | 7 | 
 | 1GA   | JMS   | TII   | 115   | 2 | 5 | 
 | 1AFI  | JMS   | OPI   | 115   | 2 | 6 | 
 | 1AFI  | JMS   | OPI   | 115   | 2 | 7 | 
 | 1GA   | JMS   | EA    | 115   | 3 | 5 | 
 | 1GA   | JMS   | TII   | 115   | 3 | 6 | 
 | 1GA   | JMS   | TII   | 115   | 3 | 7 | 
 | 1AFI  | JMS   | OPI   | 115   | 4 | 3 | 
 | 1AFI  | JMS   | OPI   | 115   | 4 | 5 | 
 | 1GA   | JMS   | TII   | 115   | 4 | 6 | 
 | 1GA   | JMS   | TII   | 115   | 4 | 7 | 
 | 1GA   | JMS   | EA    | 115   | 5 | 2 | 
